customer_id,customer_name,gender_cd,gender,birth_day,age,postal_cd,address,application_store_cd,application_date,status_cd
CS005613000114,Inagaki Mirai,1,Male,1957-10-15,61,167-0021,"Igusa, Suginami -ku, Tokyo",S13005,20150826,0-00000000-0
CS005311000034,Kaoru Tamaki,1,Male,1982-02-20,37,177-0045,"Nerima -ku, Tokyo Shakujimiidai",S13005,20161105,1-20090522-1
CS033713000085,Megumi Yanagita,1,Male,1942-07-13,76,246-0038,"Miyazawa, Seya -ku, Yokohama -shi, Kanagawa",S14033,20170406,0-00000000-0
CS014512000015,Ryo Kono,1,Male,1965-09-16,53,264-0032,"Mitsuwadai, Wakaba -ku, Chiba City, Chiba Prefecture",S12014,20150724,7-20090810-9
CS014215000025,Tomoichi Fujisawa,1,Male,1990-04-30,28,263-0043,"Konakadai, Inage -ku, Chiba -shi, Chiba",S12014,20150611,1-20080820-2
CS033414000091,Reiko Uno,1,Male,1970-05-14,48,246-0035,"Shimoseya, Seya -ku, Yokohama -shi, Kanagawa",S14033,20151029,D-20100206-E
CS020314000002,Haruka Itakura,1,Male,1981-09-20,37,114-0031,"Jujo Nakahara, Kita -ku, Tokyo",S13020,20150829,B-20091020-B
CS002312000074,Kaoru Fujisawa,1,Male,1987-06-20,31,187-0011,"Suzuki -cho, Kodaira, Tokyo",S13002,20150721,0-00000000-0
CS003611000068,Miho Takigawa,1,Male,1957-10-05,61,214-0008,"Sugakitaura, Tama -ku, Kawasaki City, Kanagawa Prefecture",S13003,20160416,0-00000000-0
CS037412000090,Hitomi Fukuda,1,Male,1971-11-24,47,135-0048,"Koto -ku, Tokyo Mae -Nakacho",S13037,20150311,A-20100418-5
CS001205000006,Fukushi Akira,0,Female,1993-06-12,25,144-0056,"Nishi -Rokugo, Ota -ku, Tokyo",S13001,20161111,B-20100224-C
CS003615000092,Rinko Asanuma,1,Male,1954-11-03,64,182-0023,"Dyeing land in Chofu City, Tokyo",S13003,20150524,0-00000000-0
CS032414000045,Urano Seven,1,Male,1974-07-15,44,144-0055,"Nakarokugo, Ota -ku, Tokyo",S13032,20150708,E-20091010-E
CS005513000114,Yuki Kawachi,1,Male,1966-06-04,52,165-0032,"Saginomiya, Nakano -ku, Tokyo",S13005,20141202,6-20090705-A
CS008402000039,Yusuke Yokoi,0,Female,1975-01-26,44,201-0016,"Komai -cho, Komae City, Tokyo",S13008,20150619,0-00000000-0
CS004505000032,Hayashi Yamada,0,Female,1963-07-04,55,165-0034,"Yamato -cho, Nakano -ku, Tokyo",S13004,20170428,3-20100131-5
CS040513000098,Aida tomorrow,1,Male,1961-07-28,57,226-0018,"Nagatsuda Minamidai, Midori -ku, Yokohama -shi, Kanagawa",S14040,20151118,4-20100118-6
CS034511000008,Miyuki Takamatsu,1,Male,1963-11-14,55,213-0033,"Shimosakuri, Takatsu -ku, Kawasaki City, Kanagawa Prefecture",S14034,20150719,6-20091206-5
CS013313000153,Ai Takeuchi,1,Male,1981-09-14,37,275-0023,"Shibaen, Narashino City, Chiba Prefecture",S12013,20150706,0-00000000-0
CS013513000061,Maho Yamauchi,1,Male,1961-02-07,58,275-0021,"Sodegaura, Narashino City, Chiba Prefecture",S12013,20150228,6-20100517-3
CS019414000068,Yoji Yo,1,Male,1972-04-10,46,176-0004,"Kotake -cho, Nerima -ku, Tokyo",S13019,20150325,F-20100629-F
CS002415000029,Saki Yonezawa,1,Male,1972-07-07,46,187-0021,"Kamisui Minami -cho, Kodaira City, Tokyo",S13002,20151026,B-20100427-9
CS003313000470,Miyuki Morishita,1,Male,1985-06-29,33,201-0013,"Motoizumi, Komae City, Tokyo",S13003,20170606,0-00000000-0
CS039511000062,Mayuko Kikuchi,1,Male,1967-07-29,51,166-0012,"Wada, Suginami -ku, Tokyo",S13039,20160826,0-00000000-0
CS008404000002,Roku Kameda,0,Female,1974-09-27,44,157-0066,"Seijo, Setagaya -ku, Tokyo",S13008,20150915,0-00000000-0
CS015602000008,Akira Seo,0,Female,1952-01-26,67,136-0072,"Oshima, Koto -ku, Tokyo",S13015,20150213,0-00000000-0
CS011615000007,Ryoko Tamura,1,Male,1956-09-22,62,223-0064,"Shimoda -cho, Kohoku -ku, Yokohama -shi, Kanagawa",S14011,20150513,0-00000000-0
CS025511000066,Masayo Hosoi,1,Male,1965-01-04,54,242-0014,"Kamewada, Yamato City, Kanagawa Prefecture",S14025,20180204,0-00000000-0
